#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
27,Mon Sep 30 13:08:21 EDT 2019,12,-24,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2 , ,
28,Mon Sep 30 13:08:50 EDT 2019,12,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
29,Mon Sep 30 13:09:02 EDT 2019,16,4,Assignment2Suite,EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0+ SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
30,Mon Sep 30 13:09:57 EDT 2019,16,0,Assignment2Suite,EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1 SizeTest2 , ,
31,Mon Sep 30 13:10:29 EDT 2019,60,44,Assignment2Suite,ContainsTest0+ EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ RemoveTest0+ RemoveTest1+ RemoveTest3+ SizeTest0 SizeTest1+ SizeTest2+ , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
32,Mon Sep 30 13:27:28 EDT 2019,48,-12,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
33,Mon Sep 30 13:40:18 EDT 2019,40,-8,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
34,Mon Sep 30 17:30:52 EDT 2019,48,8,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
35,Mon Sep 30 17:33:30 EDT 2019,48,0,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
36,Mon Sep 30 17:39:10 EDT 2019,48,0,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
37,Mon Sep 30 17:40:17 EDT 2019,48,0,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
38,Mon Sep 30 17:51:18 EDT 2019,48,0,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
39,Tue Oct 01 11:00:57 EDT 2019,52,4,Assignment2Suite,ContainsTest0 ContainsTest1+ EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
40,Tue Oct 01 11:19:36 EDT 2019,52,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
41,Tue Oct 01 11:32:42 EDT 2019,52,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
42,Tue Oct 01 11:33:30 EDT 2019,52,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
43,Tue Oct 01 12:01:14 EDT 2019,52,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1+ InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2- , ,
44,Tue Oct 01 12:06:53 EDT 2019,52,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
45,Tue Oct 01 18:23:00 EDT 2019,52,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
46,Tue Oct 01 18:30:37 EDT 2019,64,12,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1+ RemoveTest2+ SizeTest0 SizeTest1 SizeTest2+ , ,EmptyTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
47,Tue Oct 01 18:34:18 EDT 2019,64,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 HeightTest RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
48,Tue Oct 01 18:35:00 EDT 2019,68,4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest+ InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
49,Tue Oct 01 18:37:08 EDT 2019,68,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
50,Tue Oct 01 18:40:46 EDT 2019,68,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
51,Tue Oct 01 18:42:39 EDT 2019,68,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
52,Tue Oct 01 18:44:42 EDT 2019,68,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
