#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Sun Sep 15 13:27:06 EDT 2019,5,0,Assignment1Suite,SizeTest0 , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
11,Tue Sep 17 11:02:05 EDT 2019,5,0,Assignment1Suite,SizeTest0 , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
12,Tue Sep 17 12:02:00 EDT 2019,5,0,Assignment1Suite,SizeTest0 , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
13,Tue Sep 17 12:16:38 EDT 2019,47,42,Assignment1Suite,ClearTest0+ ClearTest1+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest0 SizeTest3+ , ,EverythingTest0 GetTest0 GetTest1 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 , ,
14,Tue Sep 17 12:21:13 EDT 2019,47,0,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 , ,
15,Tue Sep 17 12:29:58 EDT 2019,64,17,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0+ RemoveTest1+ RemoveTest3+ SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
16,Tue Sep 17 16:04:35 EDT 2019,64,0,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
17,Tue Sep 17 16:08:43 EDT 2019,64,0,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
18,Tue Sep 17 16:09:35 EDT 2019,64,0,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
19,Tue Sep 17 16:11:07 EDT 2019,64,0,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
20,Tue Sep 17 16:13:44 EDT 2019,64,0,Assignment1Suite,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
21,Tue Sep 17 16:30:07 EDT 2019,70,6,Assignment1Suite,ClearTest0 ClearTest1 GetTest0+ InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,EverythingTest0 GetTest1 RemoveTest0- RemoveTest1- RemoveTest2 , ,
22,Tue Sep 17 16:31:54 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 GetTest1 RemoveTest0 RemoveTest1 RemoveTest2 , ,
23,Tue Sep 17 16:34:04 EDT 2019,76,6,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1+ InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
24,Tue Sep 17 16:37:41 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
25,Tue Sep 17 16:41:55 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
26,Tue Sep 17 16:42:39 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
27,Tue Sep 17 16:45:24 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
28,Tue Sep 17 16:51:06 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
29,Tue Sep 17 17:02:16 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
30,Tue Sep 17 17:08:10 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EverythingTest0 RemoveTest0 RemoveTest1 RemoveTest2 , ,
31,Tue Sep 17 17:09:09 EDT 2019,94,18,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0+ GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0+ RemoveTest1+ RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,RemoveTest2 , ,
32,Tue Sep 17 17:10:12 EDT 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,RemoveTest2 , ,
33,Tue Sep 17 17:11:03 EDT 2019,94,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,RemoveTest2 , ,
34,Tue Sep 17 17:15:08 EDT 2019,100,6,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
35,Tue Sep 17 20:52:35 EDT 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
36,Wed Sep 18 10:55:31 EDT 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
